time_step,load,rpm,voltage,current,temperature,vibration,pressure,power,efficiency,health_index,fault_label
286,0.7603657346029778,1343.9986931377628,46.833322177085165,12.576612067414784,45.29123365398302,0.3189715710857255,5.474066360217255,589.0045248494537,0.8330997328189232,74.65348471793648,normal
287,0.7572165353296081,1312.6345270157847,47.21460094928857,12.757586584690165,45.43639998712888,0.2752378195228577,5.511293576257992,602.3443596721434,0.8406135337151124,77.94170221364911,normal
288,0.7499684371957239,1341.0546478998363,,12.768374395422232,44.752442002929456,0.29555240605148336,5.412077219172865,,0.8427440861162848,74.23427720851826,normal
289,0.7586207628027812,1340.6039401719493,46.79514556573989,12.659225492320143,47.689814074683696,0.27789602929130797,5.421368390886961,592.3902996626463,0.8518351040969994,73.91015336367988,normal
290,0.7570568544560946,1331.4516239243858,46.953546205696846,12.479717461419973,46.28944121470316,0.28428946543738765,5.326623114358638,585.9669904588245,0.8363944247469624,75.39325457287612,normal
291,0.7719809363715275,1341.9678584479716,47.0030560636741,12.501207932765585,46.7065212294944,0.32642727598372945,5.426944031575588,587.5949773274282,0.8420158565718451,75.30675999685918,normal
292,0.8142320833155076,1332.5494603715001,47.21101622830309,12.431785079745747,46.01937359398958,0.3024454080448493,5.37162194123562,586.9172071466527,0.8411475509912346,74.31334877997163,normal
293,0.6956645349740362,1338.4057018247297,47.229854021313976,12.170821410503745,,0.2799987213300807,5.241387441461195,574.8261185375745,0.844080018886169,75.83307738630045,normal
294,0.768027834783286,1346.6399576320164,47.61275965912367,13.195596377956045,46.68394278310418,0.2743591852965381,5.352723399960472,628.278758902424,0.8529321115355144,76.12970119014464,normal
295,0.7827883172379885,1337.5940949171313,47.48933724583032,12.506312965179912,46.348367210900456,0.2613024635075975,5.570231268569142,593.916514105329,0.8503680432270911,78.33590507865985,normal
296,0.7886214388529385,1362.052960030752,47.369484888604106,12.623194227421049,47.52447433582785,0.2744694402192659,5.431641153611442,597.9542082017359,0.855203740359185,74.7170018301969,normal
297,,1345.0430140832896,47.295977948675144,13.62269727472142,48.19949854598488,,5.458011986773474,644.2987899067012,0.8409977587047827,74.4037270971477,normal
298,0.7311989816914366,1379.9085610793038,47.3890780337054,12.5372309482647,44.889335912523826,0.31508975154112767,5.371343406938037,594.1278157339023,0.8581842590356104,77.60474396974715,normal
299,0.7956482418655555,1350.2392896488761,47.02329857831307,13.260317272499442,45.9977433441214,0.28972589705709734,5.313959896256826,623.5438583479032,0.8291714452371103,74.33101427722995,normal
300,0.8394205017798733,1359.9631859638428,47.41766193342063,13.636646772588273,46.90944925050727,0.3361374896380045,5.562399998404592,,,72.49423801047708,normal
301,0.7432585273178258,1370.882439618911,47.001860846832834,13.067999112499711,47.17403817419611,0.2829755611470333,5.246088103755549,614.2202758322464,0.833042676456266,75.17286878143615,normal
302,0.8167452936668486,1398.4471211175553,,12.745476626993023,48.05406517765872,0.29873618636685956,5.426587665902193,604.511707714362,0.8414733676725031,75.99247376028845,normal
303,0.7824115175313238,1390.5580749745293,47.544251115424586,12.992664105463321,46.50209098293025,0.27945009425180756,5.442234634939869,617.7264848885115,0.8549966164651914,75.51047192830134,normal
304,0.7917442040314319,1386.0510816608105,47.29254847703832,12.5644026106328,46.81608960925745,0.3218953881948558,5.471242266089552,1503.156587137537,0.8363596759144675,74.36042480724464,normal
305,0.7631926556088908,1403.4378652989153,47.21820328633537,13.816935157583051,45.62801938874327,0.3420381518355242,5.37436583101429,652.4108530648707,0.8389166358388019,72.49944619839842,normal
306,0.7858198713665637,1367.053643174409,47.34381524136865,12.53953190164046,47.40890618310296,0.2669536875214602,5.300951920419787,593.6692815645141,0.8402669252939247,74.62170107390895,normal
307,0.8358064378879121,1398.591779584071,46.487951904370505,13.03216460910502,47.30106147857548,0.2995576206141355,5.418558360899508,605.8386415579137,0.8455309535012826,76.30131828540912,normal
308,0.8151133040350312,1435.487354661579,47.29503354442086,12.911790625933094,47.0327855805161,0.33041291814453716,5.407926380236967,610.6635707720445,0.8359359716729595,72.40485967030665,normal
309,0.8503080270701734,1409.3714894320779,47.16255769773296,12.96458913902091,48.3697239275057,0.2792858985427732,5.430282234415947,611.4431832964757,0.8334932147220385,73.86765819213407,normal
310,0.834242112491566,1414.4068274844176,47.190674886413056,13.866683729352511,47.45144998097044,0.3185651238693558,5.558154649697151,654.3781636245881,0.8260516231430124,73.58560924345561,normal
311,0.8125491147322114,1428.0938521692553,47.39690242693077,14.11222568229626,47.03173946053999,0.3302173598382746,5.367943030455077,668.8757836906224,,73.12378376162056,normal
312,0.8520267048599548,1434.9203500257577,47.16957798203445,13.335973308459529,47.94710932563056,0.31080260925641684,5.516410296407897,629.0522329397116,0.8501407551804341,74.39374117698965,normal
313,0.8130858071302928,1399.4286552520612,46.93395420226808,12.807943054980875,47.88233761667748,0.3174199324946473,5.477403477676727,601.12741276773,0.8410973383688038,74.62411646638145,normal
314,0.8248380599650955,1408.013589423809,47.17383643227821,12.558931791366573,48.783128580626176,0.34286480895011845,5.549469086538604,592.4529940900654,0.8320768162862552,74.10541166836549,normal
315,0.7910586958492485,1443.904439364889,47.252682448118954,13.05499252227831,47.33463483552037,0.3442048531052589,5.438002964378038,616.8834160177845,0.8534006650682714,72.38559344354951,normal
316,0.8017846428437305,1433.961625264868,47.255529283219936,13.095309400156879,47.710304558093235,0.3051469634470423,5.519118543046149,618.8257768319387,1.902771000627209,71.55240375547181,normal
317,0.7785731364172696,1471.000730405954,47.28542783810864,12.840065658014012,46.498303097406264,0.29417374013256786,5.425468788781507,607.1479981085985,0.8556128506003166,74.83715718399658,normal
318,0.8287662734893696,1447.3341749025014,47.464218733680845,13.447910506099792,47.00376480741963,0.2907290557877841,,638.2945657724852,0.8528146034773432,73.53142393623702,normal
319,0.7631881333514601,1433.0175941390512,46.98491333212452,13.11652196890152,46.921125844829966,0.32371359973173697,5.307574388017619,616.2786479277452,0.8424924527154397,76.7794954127227,normal
320,0.8213421595972062,1443.0535974917482,47.25340684924919,13.441465709204287,47.59004227471541,0.2816830375919404,5.257121635923346,635.155047807262,0.8239140356121443,76.95516996287394,normal
321,0.7913628615394641,1427.8731390038047,47.55553058413024,13.039118117926046,45.78365961456544,0.30196063406825385,5.477068510328698,620.0821804471188,0.8631683976886612,77.46494314418632,normal
322,0.8313073799280994,1467.0050872014672,46.767022656352,13.005112335631283,47.386648449389824,0.3125533816431955,5.508986963655826,608.210383248871,0.8420238219248728,72.47391247749961,normal
323,0.8176610108016343,1473.3179437158644,47.256087281903994,13.54309438799128,47.34549216863834,0.2996397363645513,,639.9936504659801,0.8354694053178,74.82459751312567,normal
324,0.8485973468984214,1471.770402250911,47.03966490315981,13.501301678672636,47.5686378271126,0.3180630087319893,5.4439334665859676,635.0967067212298,0.8465976336543725,75.03345178991421,normal
325,0.814622994020397,1501.4333904830114,47.120094400658736,13.605251921834524,48.55919452813429,0.36133083149215744,5.580990189585769,641.0807549015865,0.845632995767192,74.192053779472,normal
326,0.7441399056607046,1513.1809019684065,47.04253957748268,13.149205742834972,46.49732197511754,0.3022618561755335,5.3753504109554076,618.5720315697768,0.8551184015602828,73.58484808880888,normal
327,0.7877743212187086,1493.3832140810193,47.19102922773629,12.638120112236669,48.005750443520405,0.2997683786034943,5.476021437335977,596.4058956002025,0.8330787151431748,75.57342064710937,normal
328,0.7529858955581101,1470.8340737272679,47.72114453661811,12.426279552364855,46.500099340210085,0.32629196351176876,5.465236504457308,592.9962825708254,0.844501244187203,73.86570143144432,normal
329,0.7708433258001015,1514.7165363812398,46.93002008434502,12.772213697403224,46.6842434279539,0.3124975042513389,5.567331409063519,599.4002453406798,0.8284398319913655,74.08306959456425,normal
330,0.8298576950461696,1512.9906095888018,46.90609666444427,13.022297314072532,46.94045383472451,0.3415056062572789,5.445446273829866,610.8251366070192,0.8438860555353791,71.24604129892292,normal
331,0.8016606578317099,1515.367222759137,46.89515613811619,13.488397147814588,47.20006932907933,0.31404879017722637,5.398481673521813,632.5404902996862,0.8382780054888732,74.63251781878834,normal
332,0.7594664538938962,1532.5147030760602,47.68583270128586,13.095103231727288,46.44981345575142,0.30270294723132374,5.3010159211676635,624.4509019142153,0.8433021576833594,73.5614053071421,normal
333,0.7478098033986991,1504.8175757831345,47.14730150946619,13.28817038252064,45.144199782639774,0.27135629151417495,5.536563645764463,626.5013755338592,0.8394862961613019,75.26245752582842,normal
334,0.7768803622924608,1553.529275531805,47.2328032094661,13.217900766687618,46.3378792577082,0.27725365003626967,5.466102937678197,624.3185057552073,0.8368612729955902,74.48348607919355,normal
335,0.736965740302501,1515.4964312729658,47.17003192268995,12.913921044845164,45.80075224246178,0.27003311026970306,5.4403611068501005,609.150067932444,0.8325594763072801,74.59193182469501,normal
336,0.7507855732957587,1543.175204692256,47.023149057792644,13.344969154804936,46.64725923396774,0.31573136396832796,5.662792829436964,627.5224737380377,0.848329994291062,73.60322748146477,normal
337,0.7776304832980828,1507.4864725163882,47.17857417355946,13.251788803141135,47.17710435192319,0.2833390937704174,5.457917895084796,625.2005009813388,0.8538553827579732,74.9226910758584,normal
338,0.8001748143715977,1519.894599950739,47.83347025760992,13.247736600413605,46.75710771965537,0.33779108709697286,5.343176023790564,633.6852146565345,0.8321393379942377,73.10564471911427,normal
339,0.7809201098214364,1560.833345925342,47.58191383588099,13.627782640320623,47.259013788927795,,5.417877545671231,648.4359793658506,0.8440790576070127,71.24746524166967,normal
340,0.690958737266755,1543.9092214564264,47.09221373505462,12.611420194755716,45.127290541000846,0.2996423350780393,5.292260666831714,593.8996953140204,0.8472384531780937,74.99317011876313,normal
341,0.7657687755748982,1556.8098105112995,47.40707667044312,,44.33217863771191,0.2939256849455748,5.3906072034458985,612.2481231236591,0.8391319888760281,73.18130420138739,normal
342,0.7556412385704747,1550.7798274649956,47.04498746693616,12.668465837973274,46.066157649524655,0.3227296683796493,5.38264661954627,595.9878165727616,0.8241663260255688,71.62860316122148,normal
343,0.7626434774555743,1547.123007519615,46.80275744510464,13.25102736505739,47.45149077070123,0.29504662605914234,5.372459792358058,620.184619665225,0.8259410936503105,71.85830433374814,normal
344,0.795365710024359,1568.393907694742,,13.635520581984512,45.84019572309295,0.2943387108990332,,647.3481433909035,0.8293860317679169,74.27652874706703,normal
345,0.6815431270950069,1555.1701477959136,47.600918818408566,12.50316284679728,45.235327079568826,0.328999372683127,5.489384406399237,595.1620396437395,0.8213718289366362,73.5817362796801,normal
346,0.7221783829648004,1530.255043382036,47.53948345063534,13.223701483376132,47.15315797981055,0.31586752788104144,5.414003187026595,628.6479378251016,0.8546853164243775,70.02800443566355,normal
347,0.7540224456014588,1543.6833337642906,47.134611811280664,12.268741172218535,45.85799205708343,0.30691595103644564,5.39401481319838,578.2823525655971,0.8425647340317409,73.08251646467495,normal
348,0.6851460140328184,1570.6376095461355,47.265068321161486,12.526830205349418,45.23676619916807,0.31922499469553167,5.424116488894825,592.0814855034296,0.84190680858084,75.47055163232429,normal
349,0.7730880407191758,1562.2072267564795,47.42343300754895,13.061108869949228,45.78313069296767,0.3139022445229173,5.462416651859181,619.4026214983406,0.8157818552842904,72.88924294920936,normal
350,0.7359954891318583,1536.4873697993041,47.36312265556282,,47.46880296707878,0.3187083758676891,,596.7464440968625,0.8211750282525859,72.74462989998278,normal
351,0.7463994453723177,1548.8568672731867,47.15809909923068,13.75186396546918,46.295963448048546,0.2958353812353205,5.460181876264204,648.511763682735,0.8387450208553529,75.0629767063892,normal
352,0.6998551287326985,1555.089739308932,46.88855895115861,12.61633032343219,45.57047360793755,0.35014867605481,5.383182176953031,,0.8606754459704985,74.4456730386889,normal
353,0.7373047512175395,1555.5158941930158,47.291418992557304,12.722740752256195,47.299045994403606,0.30043618424679774,5.451966238408269,601.6764636486314,0.8319865189791412,74.6350030088902,normal
354,0.7407838354128888,1540.0673097823678,47.52950232229607,12.896658809727017,46.815752136801436,0.3437191467998872,5.4606992535131225,612.9717748467802,0.8473118826186844,68.71307942669425,normal
355,0.7114859250358432,1553.418757701304,46.98337415435166,12.012050841814421,45.06704433187048,0.3067695203695719,5.392625619638808,564.3666790620617,0.835214669663118,76.26321275986605,normal
356,0.7072361980725379,1551.8580275136067,47.44544383942135,12.422834557183357,45.18157017682815,0.32664077143663367,5.358668141139394,589.4068993092658,0.8406534684273769,74.39501010082724,normal
357,0.7039564309846069,1574.0344871026866,47.37084621727764,13.014494760367828,46.04464203570353,0.3252128276619602,5.496102076431058,616.50762988895,0.8522867984242695,76.85593506876259,normal
358,0.6655278376648497,1576.8944979170756,47.50582371977963,12.220909379452369,44.466025751848555,0.33068301524379523,5.308204502466256,580.5643666756657,0.838476769046118,72.39086379357302,normal
359,0.6825272573545581,1560.2436957096422,47.52226397897104,12.254181507372442,43.58585778418688,0.29258536949762554,5.389307696122328,582.3464484395785,0.8340601610292321,71.45881749503519,normal
360,0.6778480210747805,,47.133980168405294,12.975797411989356,45.161173825505685,0.33082812268904094,5.387506204208636,611.6009778859511,0.8552507732114453,73.30709325817561,normal
361,0.6893445801378907,1561.4907498984662,46.89374236741642,13.056782876456563,44.23487468222272,0.34745584633167875,5.3133428831698115,612.2814123558484,0.8408257136746334,72.99888403980215,normal
362,0.703207909579791,1544.5114720048646,47.15309465830494,12.853071520566672,46.969950427497395,0.30675416600890226,5.306852439792527,606.0620980592437,0.8504639156437196,73.86833823636618,normal
363,0.6367817618226608,1543.168186297665,47.56148027313463,12.115527944389402,44.63102475879823,0.3075999650409489,5.296338154175082,576.2324433256879,0.835895578938323,75.16595509368314,normal
364,0.660069401560283,1542.5227379221787,47.18465034190281,12.331981019473405,44.19297240203969,0.2985918319524506,5.301236704064171,581.8802124268348,0.8555253237213538,73.59691113872614,normal
365,0.7035052818696232,1541.5723206477187,47.11147476839394,12.396209730104367,45.14839264484235,0.3058988201080363,5.254035112260863,584.0037219235313,0.8418979561080786,72.99251731674707,normal
366,0.6319589999583496,1537.1376691396629,46.88646802522773,11.901464976063384,42.91628771543989,0.3416242085024237,5.268149941909753,558.0176570535635,0.8469617694668982,74.49229649391225,normal
367,0.6247702627990808,1555.1991120078294,47.78530147489555,11.84220841639529,,0.28702787295336574,,565.8834993059943,0.844164518923462,73.57803598532476,normal
368,0.6506471685749853,1559.0827669545304,47.53244945781494,12.147947622119293,45.593931950010315,0.2906322494259642,5.433959530589257,577.4217063645685,0.8363745264468654,72.74450403054593,normal
369,0.6650218982486814,1520.4592639338043,47.50657824485986,12.089613738332076,46.83338772206784,0.3431345328901003,5.386764050100061,574.3361810102055,0.8405686074246512,73.98913359807995,normal
370,0.6351206787429065,1544.1575244538458,47.57953955766218,11.726313019082433,45.09919434869878,0.3213072950440555,5.113185518419724,557.9325741569617,0.8375294898714514,74.98878289770771,normal
371,0.6697125342775582,1534.6856419744443,47.45369480274696,12.559202920729756,45.07543679043617,0.3542829898748483,5.396333263001399,595.9805823660781,0.8496961558475158,74.43919619448569,normal
372,0.6505947041784081,1541.4616899965138,47.263312748467065,12.45106450156914,44.4677226625948,0.3016292956544862,5.286660730536965,588.4785555889985,0.8389009108017941,73.1352550592243,normal
373,0.6451770988523733,1533.2619412572144,47.28737100631374,12.932978924285583,43.95891689995786,0.3130221926546093,5.363433344312633,611.5665726095287,0.8261121862072989,70.21022370697918,normal
374,0.6315651531176297,1509.2884497200375,47.231893483605575,,46.135251530634996,0.2964859853005798,5.316194144243656,567.8861720989436,0.8248385141685376,72.64779633615504,normal
375,0.6797810742705983,1504.7162153943486,47.95848001225649,12.65146260278406,45.21266671399478,0.31671473116614474,5.335327488357852,606.7449163614298,0.8218296696840331,71.81888993230253,normal
376,0.5988002344246902,1526.8639267302558,47.50314048917585,12.172642802622095,45.60685470587958,0.27218021658476954,5.285543440972906,578.2387611775126,0.8492004965215276,72.97010114939405,normal
377,0.5398499233922452,1542.7434561153952,47.294955605660604,11.621899429822756,43.97640113450326,0.3169371267058976,5.250329525482798,549.6572175869195,0.8343281571303314,72.25994213678365,normal
378,0.6430837578167824,,47.44427582782192,12.591913381361747,43.3354976849495,0.3182581339215447,5.43160594066599,597.4142116653685,0.84355726202768,73.38798067730886,normal
379,0.5762288311160485,1521.6015660462192,47.12825133199838,12.202848323028155,43.000324516375514,0.30558107479125823,5.275348667898664,575.0989027339258,0.8451397915257006,72.03295444778065,normal
380,0.5882061892379291,1529.1556776027364,47.74709634043378,12.119227182216273,43.22178306340738,0.3001749801232712,5.371814912862497,578.6579078408841,0.84240298824205,71.61841193729103,normal
381,0.6192756517171416,1502.2908951088505,47.18042980267283,12.102827219541126,44.26073267965732,0.292864653791177,5.381579503868317,571.0165900454381,0.8457555488474663,75.09113204951296,normal
382,0.5269532063448817,1515.8990152591196,47.544409376899566,11.514481948615654,42.62289463531987,0.31822010607435086,5.29479135530399,,0.8474455501996162,72.06192520814724,normal
383,0.5325190486253272,,47.68076273817689,11.19554971824889,45.17666275874705,0.28098122542700055,5.102060684140449,533.8123498392885,0.8183618210333345,73.01949868174017,normal
384,0.5170963056418384,1497.7598642053483,47.522381647000664,11.30090694494618,41.64862009271557,0.3136990338683119,5.323191270812525,537.0460127949726,0.842868898948289,75.2182528535451,normal
385,0.5363985234742705,1469.1486181569205,47.4339482204599,11.482339883626823,43.04935854538031,0.3467862308750482,5.210406495928666,544.6527154896762,0.8492659675522419,74.44382666863814,normal
386,0.5685245383477531,1451.125040313938,47.38691341764172,11.500659531918451,43.94599734211537,0.33786962386656105,5.326451381014147,544.9807574847956,0.8596863593219389,74.03779301122043,normal
387,0.5662018173398375,1495.9646161706753,47.37154378483379,12.035337753597389,43.41806484999293,0.2781627274845663,5.189431055820605,570.1325293598019,0.860139139177065,73.90666440179866,normal
388,0.5539361000976681,1463.3331990931188,47.25087499643895,12.227840858484589,43.29502428900397,0.2968411776766771,5.163508145603274,577.7761798806041,0.8301312394839514,74.39666316711768,normal
389,0.4984705591724606,1470.9803130509592,47.326634179790084,11.159657050008136,41.38099325824951,0.3118596203455708,5.3772656780235994,528.1490067776504,0.8429136644193919,75.7951611786031,normal
390,0.46679305817656597,1454.7903598227551,47.83382761726347,11.38786944039404,41.74017459502046,0.29978267693944294,5.120088071690142,544.7253837397111,0.8322085400716898,74.3327330244109,normal
391,0.5330093322426136,1444.3590230234963,,11.32527472597975,43.26433805303632,0.27878941286430275,5.334353028664779,536.6300885028012,0.8596326210030236,70.62090169589919,normal
392,,1459.7435179039269,47.23004066017696,11.458991272908992,42.757387703244675,0.31313908105618654,5.2374836045412705,541.2086237441047,0.8554601500349711,72.43200217380401,normal
393,0.5358570042750995,1444.743408777918,47.27835342522109,11.465186389368734,43.37931824295052,0.30738882294009895,5.210381040608993,542.0551342026096,0.847547057011841,74.09958900113548,normal
394,0.5385539972032195,1456.343655089633,47.67994588608979,11.934898219197375,44.110129996605636,0.3463833383736877,5.241958618238289,569.0553012473202,0.8454421728558608,71.55399935092925,normal
395,0.5171141513679207,1454.3901221479384,47.59048973669637,11.359270848864014,43.35203996816238,0.3016089784073766,5.126115865834707,540.5932627492172,0.8585344232849736,75.48123335645104,normal
396,0.5312968138062113,1446.5105894023122,47.54990722883419,12.037274871671292,42.92313063288774,0.3314601430862581,5.23869732755249,572.371303435947,0.8560071268536212,72.81697689567103,normal
397,0.5109522643151979,1442.1601064560655,47.361303259963016,11.476375201681563,41.57082665331457,0.2814226532827831,5.138603656823057,543.5360862519598,0.8563664450935871,73.81641991476583,normal
398,0.5156209155322045,1457.162675470778,47.56487224208161,11.364279123942623,42.120605120528054,0.2868696374097504,5.196521822898734,540.540484653686,0.8489942599104535,75.13796265040575,normal
399,0.47428450012721246,1416.118110287254,47.29329346144622,10.906216130585504,41.689189225042796,0.31884805925640847,5.272912189435138,515.7908800177387,0.8428768948341941,73.02097790746778,normal
400,0.4858074354071823,1425.7629841745738,47.379644872444985,11.503883205224948,42.28252393025899,0.32730318041970125,5.226955921795377,,0.8533391751319683,73.28483593365905,normal
401,0.49293813962778266,1438.4389933717196,47.680877924574396,11.772623335259786,41.834674015526765,0.2873430765486513,5.0927049093719585,561.3290161005177,,74.79395041895977,normal
402,0.5075603894339152,1434.7416361935207,47.644881408432845,11.643943875640774,41.74029444545882,0.3084341691092454,5.289299562957017,554.7743250813526,0.8424236959074473,71.06725340725245,normal
403,0.4671151343031726,1393.2471629999711,47.21277371714149,12.090452030848905,40.818647744726306,0.2773773270234638,5.19196724191687,570.8237758704231,0.8427147399180168,73.34346984183392,normal
404,0.490620887893387,1403.6491653270905,47.22514794835139,,40.879708336971646,0.3035568841800903,5.165280817567219,564.3203112886313,0.8562599698688861,74.75820140106359,normal
405,0.463147336977202,1426.629391112017,47.487766926336356,11.177921531067971,41.52650634827473,0.322013762270325,5.248824646368566,530.8145323882327,0.8628165715532647,73.24198625990223,normal
406,0.46381341046995644,1409.6413619493887,47.8911746088277,11.179494130378425,40.55906416407736,0.29692133237947743,5.175846635199833,535.3991054363174,0.8385230447282387,75.80636785739681,normal
407,0.4885253298901985,1398.8854404837396,46.960563674328384,11.60472014308767,41.387530803541694,0.3029086717218811,5.112935007216921,544.9641992022297,0.8420225355583497,70.91585240292794,normal
408,,1395.771788595071,47.57925484899221,10.618518149411063,40.29191272243223,0.27852200151653106,5.291874625004187,505.22118114947807,0.8524551327508585,71.239322581771,normal
409,0.41760367627043193,1388.017904961223,47.151347427091196,11.425499361906459,39.85930830533795,0.28983228512855225,5.15449253875869,538.7276899412602,0.8528181664642147,74.93896307236265,normal
410,0.4085947519957563,1395.0629039049406,47.34356563684436,11.091056134152737,41.07802355027554,0.33753286770830093,5.142724859496333,525.0901440691854,0.8430538548545048,74.30673389321473,normal
411,0.3797061306506652,1385.631581109549,47.433735163607274,10.882175884772868,40.854745349719124,0.30180996743568694,5.096271615832114,516.1822489221099,0.8684320515640682,73.0417237304219,normal
412,0.4261149048426282,1381.5606100481493,47.38217114873206,11.312552737379391,40.66672350203924,0.2843099261286268,5.255229819318757,536.0133099315677,0.8513722549529368,74.09940623300494,normal
413,0.4657900345686551,1376.8329784640096,47.321692131717185,11.914411233730384,41.47913589040967,0.3015265627662985,5.14628125897622,563.810100333262,0.8503562756423445,74.20597729727723,normal
414,0.4317026031283226,1364.9779522489648,47.48379581269986,11.167981601710292,41.6534680702526,0.273438364751038,5.040478337571637,530.2981580156002,0.8642105496912286,72.01058695972795,normal
415,0.44322477421771705,1379.1217092466884,47.33854540489812,11.138967167711492,40.868067539532326,0.286317406943654,5.117514421744676,527.3025030323798,0.8414298798156508,72.27450603511305,normal
416,0.467111231084193,1410.0044626389595,47.08721877067056,11.851152949413683,41.25137299520845,0.3360102220416428,5.294337511196486,558.0378316137197,0.8437167502068055,73.07764271650444,normal
417,0.47151239749356044,1336.4999647759248,47.64386257270883,11.689401767839326,42.922320185973575,0.30659778201066845,5.2575133212204435,556.9282513841165,0.831722684106999,73.8540112580716,normal
418,,1368.9537883416288,47.67233813421055,10.972352692965966,41.87886829493159,0.34398975024299405,5.139021189852579,523.0777077068892,0.844634918485115,70.73365125765427,normal
419,0.46710083978644923,1347.016900131146,47.66238396489253,11.328607118101312,42.383633933710954,0.3077713689617854,5.2970478465545625,539.9484222503593,0.829337000536128,72.29479156541082,normal
420,0.42682464775868917,1368.007022812313,47.09821070276456,11.154769072018121,41.92627845602106,0.3060285663705933,5.218495867766858,525.369664094591,0.8535934746652567,72.34731613729947,normal
421,0.3966164424400706,1360.335530151749,47.58187341505303,,39.06853236644639,0.3174412769647137,5.11585398530452,524.9718605991462,0.8517002546364113,74.07744089204596,normal
422,0.4016953274422732,1368.7069967916798,47.67165846867849,10.463301966783247,41.83318399778406,0.2518698628745968,5.127129954145959,498.80295781514286,0.8443505455616712,73.10343951029448,normal
423,0.3730129810237318,1375.4315921990926,47.2673921005732,10.227399265905591,40.55582330165247,0.30741772320351046,5.1463369072739145,,0.8474260146212605,72.20729602331784,normal
424,,1357.827259431481,47.514438580316785,10.552660927720908,41.34332154191026,0.3038941504174932,5.064158464731577,501.4037595091038,0.8551304156456995,74.66171818787531,normal
425,,1369.386237682095,47.47143383663182,10.611048193903487,41.105390654569135,0.33600934358728923,5.1405605012193405,503.72167227420096,0.8353309516130306,71.76525002265818,normal
426,0.43593133552437646,1313.3651757379114,47.9341445561892,10.923193728355965,41.43886469985012,0.3285217227485752,5.187714572009438,523.5939471902741,0.8469506998882982,72.0666594611889,normal
427,0.46181217295565746,1369.2743401171842,47.93360921667678,11.527216925100978,41.65367282754906,0.28891667807380683,5.045859178610802,552.5411114436528,0.8504849731532517,70.34076447843637,normal
428,0.36720755128465116,1357.7584310168832,47.111662792249405,10.679566308165223,40.47309279243919,0.32915682434855137,5.099114005381564,503.13212667774786,0.8302722611445974,71.66063396488822,normal
429,0.4190613126681153,1363.4879816791167,48.1093336187287,11.11980323546868,40.87168695227858,0.30350797229999443,5.125979157983379,534.9663236297815,0.8522265896529722,73.56160847060853,normal
430,0.3747841082411382,1332.0911272430944,47.29205018637147,10.358146746173905,41.02673676333836,0.2874149318564727,5.201141439967791,489.8579957578566,0.8307253409311406,73.32143567836874,normal
431,0.4190865202838382,1334.1016572402411,47.730165996429015,10.892143683458013,39.86905426798276,0.3132821642881711,5.002014315953187,519.8838260684067,0.8439497958695613,73.85098412559444,normal
432,0.3998801544660699,1350.1987543711862,47.742570246538826,11.145271483719872,40.367584593038906,0.30404011281698673,5.105275526466549,532.103906728242,0.8343270437044682,73.67336839117318,normal
433,0.3479753362106231,1352.008436562339,47.29213003503831,10.837786795473827,41.510757436227244,0.33500433067533525,5.060588652132081,,0.8627435571975482,75.35860942838039,normal
434,,1350.244662694821,47.598361309200726,10.86913776400159,40.85817712881756,0.31789849657245933,5.2329934044178525,517.3531464104258,0.8326353255577471,71.40867990531946,normal
435,,1366.4844390347503,47.48507376906656,10.900597542356188,40.336512986955945,0.31175815848823324,5.119706764162877,517.6156784256892,0.8299126490867342,70.2777634860762,normal
436,0.3848957421875178,1324.2865673183755,47.6488477255899,11.624425747298469,39.8584222490589,0.3260773283048375,5.267660045728906,553.8904923304514,0.8475432797611326,71.13075247746362,normal
437,0.3684052939715492,1367.5565353434822,47.58070864442126,10.750978076579813,40.54467574972983,0.32889449307724283,5.165072619535264,511.5391555043045,0.8427721467022151,71.39349985694925,normal
438,0.3805791673206099,1353.1528096531977,47.811969327310926,10.58881620329924,39.91445730316014,0.3239749823941969,5.0874658094491485,506.2721555246762,0.8311293262947864,71.18671783271279,normal
439,0.41287904185854635,1348.6275200075745,47.50547742794605,10.965665087935408,40.94471849268076,0.3395680498525223,5.161732645542797,520.9291553173315,0.8496934325925327,72.32568562008892,normal
440,0.3943246284617671,1332.5259614571105,47.45908554134189,10.948668474001325,41.44666131178207,0.32215998550769415,5.100912744347992,519.6137936714221,0.8253229063927819,74.02366738349166,normal
441,0.40994644107609574,1362.4949178205657,47.762155652692826,10.958479471346658,40.498090258529714,0.31488102147803615,5.208591593824027,523.4006022272981,0.8339692924071863,74.76778567033021,normal
442,0.4111537983226562,1320.4268084894913,47.63185568566745,11.008909445366383,41.71806260300148,0.336699931929925,5.033775628251319,524.3747859582729,0.8383940473129371,72.64502583419487,normal
443,0.44025036247797383,1365.999165597167,47.64601577753029,10.690507639142616,42.27703559840294,0.3127182029438845,5.09448975075483,509.3600956443972,0.8505885214773858,75.09544234538012,normal
444,0.3908058978332708,1339.9833669721747,47.3360543184227,10.563377606457657,41.58155694169508,0.31153740882578174,5.161895885770853,500.0286161652896,0.8578681002046565,71.5378733948129,normal
445,0.3573670299996122,1368.1482447510234,47.267219371226176,,40.256465524417855,0.3429208173430716,5.199760389358002,503.33201766906495,0.8574880781459391,69.74092358121001,normal
446,0.4343966672142799,1361.869265274737,,11.106501184586833,44.131913743498515,0.3473820424583488,4.979129520476458,525.6103239804171,0.8409509316537629,72.54195398690574,normal
